Date,Time,BO,BH,BL,BC,BCh,AO,AH,AL
2024-11-06,22:02:59,1.07007,1.07269,1.07007,1.07255,0.0024799999999998157,1.07022,1.07284,1.07022
2024-11-06,22:13:30,1.07211,1.07326,1.07197,1.07246,0.0003500000000000725,1.07226,1.07341,1.07212
2024-11-06,22:22:59,1.07219,1.07256,1.07211,1.07211,-8.000000000008001e-05,1.07234,1.07273,1.07227
2024-11-06,22:33:33,1.07186,1.07291,1.07155,1.07272,0.0008599999999998609,1.072,1.07306,1.07169
2024-11-06,22:43:02,1.0728,1.0728,1.07204,1.07225,-0.0005500000000000504,1.07297,1.07297,1.07218
2024-11-06,22:53:35,1.07243,1.0737,1.07243,1.0736,0.0011700000000001154,1.07257,1.07387,1.07257
2024-11-06,23:03:06,1.07314,1.07394,1.07314,1.07394,0.0007999999999999119,1.07328,1.07409,1.07328
2024-11-06,23:13:39,1.07418,1.07418,1.07351,1.07352,-0.0006599999999998829,1.07433,1.07433,1.07364
2024-11-06,23:23:14,1.07355,1.07355,1.07283,1.07289,-0.000660000000000105,1.07368,1.07368,1.07298
2024-11-06,23:33:47,1.07294,1.07341,1.0726,1.0726,-0.00034000000000000696,1.07307,1.07353,1.07273
2024-11-06,23:43:15,1.07275,1.07306,1.07272,1.07303,0.00027999999999983594,1.07288,1.0732,1.07283
2024-11-06,23:52:52,1.07302,1.07311,1.07258,1.0728,-0.000220000000000109,1.07315,1.07326,1.07272
2024-11-07,00:03:25,1.07297,1.07309,1.07273,1.0728,-0.00017000000000000348,1.0731,1.07321,1.07286
2024-11-07,00:12:53,1.07285,1.07354,1.07275,1.0728,-5.0000000000105516e-05,1.07298,1.07364,1.0729
2024-11-07,00:23:34,1.07382,1.07382,1.0728,1.07353,-0.00028999999999990145,1.07396,1.07396,1.07294
2024-11-07,00:33:04,1.07353,1.07434,1.07353,1.07353,0.0,1.07367,1.07446,1.07367
2024-11-07,00:43:37,1.07389,1.07392,1.07353,1.07385,-4.0000000000040004e-05,1.07404,1.07406,1.07367
2024-11-07,00:53:08,1.07355,1.07355,1.07298,1.07298,-0.0005699999999999594,1.07368,1.07368,1.07311
2024-11-07,01:03:49,1.07304,1.07334,1.0726,1.07334,0.00029999999999996696,1.07315,1.07349,1.07274
2024-11-07,01:13:20,1.07331,1.07431,1.07328,1.07431,0.001000000000000112,1.07343,1.07447,1.07341
2024-11-07,01:23:50,1.07448,1.07569,1.07425,1.07569,0.0012099999999999334,1.07464,1.0758,1.07439
2024-11-07,01:33:18,1.07561,1.07561,1.07509,1.0752,-0.00041000000000002146,1.07576,1.07576,1.07523
2024-11-07,01:43:49,1.07513,1.07513,1.07469,1.07506,-7.00000000000145e-05,1.07524,1.07524,1.07482
2024-11-07,01:53:16,1.0751,1.07542,1.0751,1.07511,1.0000000000065512e-05,1.07523,1.07556,1.07523
2024-11-07,02:03:46,1.07534,1.07568,1.07479,1.07482,-0.0005199999999998539,1.07547,1.07582,1.07493
2024-11-07,02:13:17,1.07519,1.07519,1.07393,1.07393,-0.0012600000000000389,1.07532,1.07532,1.07404
2024-11-07,02:23:47,1.07401,1.07415,1.07378,1.07415,0.000140000000000029,1.07414,1.07429,1.07391
2024-11-07,02:33:15,1.07438,1.07445,1.07401,1.07401,-0.00036999999999998145,1.0745,1.07461,1.07412
2024-11-07,02:43:45,1.07391,1.07392,1.07337,1.07338,-0.0005299999999999194,1.07404,1.07404,1.07349
2024-11-07,02:53:13,1.07314,1.0739,1.07296,1.07316,1.999999999990898e-05,1.07326,1.07404,1.07312
2024-11-07,03:03:43,1.0731,1.07367,1.0731,1.07359,0.0004900000000001015,1.07324,1.0738,1.07324
2024-11-07,03:13:12,1.07341,1.07375,1.07341,1.07357,0.00015999999999993797,1.07353,1.0739,1.07353
2024-11-07,03:23:48,1.07361,1.07367,1.0734,1.07347,-0.000140000000000029,1.07373,1.07381,1.07354
2024-11-07,03:33:16,1.07348,1.07366,1.07337,1.07366,0.000180000000000069,1.07361,1.07378,1.0735
2024-11-07,03:43:22,1.07357,1.0736,1.07341,1.07348,-8.999999999992347e-05,1.07371,1.07373,1.07353
2024-11-07,03:53:54,1.07353,1.07365,1.07342,1.07355,1.999999999990898e-05,1.07366,1.07377,1.07354
2024-11-07,04:03:22,1.07334,1.07352,1.07333,1.07334,0.0,1.07348,1.07365,1.07344
2024-11-07,04:13:59,1.07338,1.07338,1.07314,1.07314,-0.00024000000000001798,1.0735,1.0735,1.07326
2024-11-07,04:23:27,1.07317,1.07317,1.0729,1.07303,-0.000140000000000029,1.07328,1.07328,1.073
2024-11-07,04:33:59,1.073,1.07312,1.073,1.07312,0.00012000000000012001,1.07312,1.07323,1.0731
2024-11-07,04:43:25,1.07311,1.07319,1.07291,1.07319,8.000000000008001e-05,1.07323,1.07329,1.07303
2024-11-07,04:53:57,1.0731,1.0731,1.07278,1.07279,-0.00031000000000003247,1.07322,1.07322,1.07293
2024-11-07,05:03:37,1.07285,1.073,1.07266,1.07281,-4.0000000000040004e-05,1.07298,1.07329,1.07298
2024-11-07,05:13:13,1.07283,1.07284,1.07267,1.0728,-2.999999999997449e-05,1.07328,1.07328,1.0731
2024-11-07,05:23:46,1.07273,1.07283,1.07273,1.07282,9.000000000014552e-05,1.07318,1.07323,1.07315
2024-11-07,05:33:14,1.07283,1.07283,1.07271,1.07271,-0.00011999999999989797,1.07321,1.07321,1.07299
2024-11-07,05:43:48,1.07268,1.07279,1.07264,1.07279,0.00010999999999983245,1.07295,1.07299,1.07294
2024-11-07,05:53:25,1.07279,1.07279,1.07271,1.07272,-7.00000000000145e-05,1.07299,1.07301,1.07287
2024-11-07,06:04:07,1.07271,1.07306,1.07243,1.07306,0.00034999999999985043,1.07302,1.07321,1.07274
2024-11-07,06:13:41,1.07321,1.07333,1.07311,1.07327,5.999999999994898e-05,1.07332,1.07346,1.07323
2024-11-07,06:24:17,1.07322,1.07327,1.0731,1.07311,-0.0001100000000000545,1.07333,1.07338,1.07323
2024-11-07,06:33:48,1.07307,1.07311,1.07301,1.07306,-1.0000000000065512e-05,1.07319,1.07324,1.07314
2024-11-07,06:44:17,1.073,1.07314,1.07298,1.07312,0.00012000000000012001,1.07315,1.07324,1.07308
2024-11-07,06:53:48,1.07309,1.0734,1.07309,1.07322,0.00012999999999996348,1.07321,1.0735,1.07321
2024-11-07,07:03:31,1.07328,1.07335,1.07306,1.07333,4.999999999988347e-05,1.07339,1.07346,1.07318
2024-11-07,07:14:05,1.07336,1.07363,1.07336,1.07353,0.00017000000000000348,1.07351,1.07374,1.07351
2024-11-07,07:23:31,1.07353,1.07357,1.07276,1.07286,-0.0006700000000001705,1.07366,1.07368,1.0729
2024-11-07,07:34:13,1.07258,1.07295,1.07258,1.07292,0.00034000000000000696,1.0727,1.07305,1.0727
2024-11-07,07:43:50,1.07276,1.07282,1.07272,1.07278,2.0000000000131024e-05,1.07288,1.07296,1.07286
2024-11-07,07:53:21,1.07282,1.07296,1.07211,1.07215,-0.0006700000000001705,1.07292,1.07307,1.07226
2024-11-07,08:03:57,1.07239,1.07239,1.07202,1.0723,-8.999999999992347e-05,1.07252,1.07252,1.07214
2024-11-07,08:13:39,1.07253,1.07266,1.07253,1.07266,0.00012999999999996348,1.07265,1.07278,1.07265
2024-11-07,08:23:28,1.07276,1.07276,1.07144,1.07144,-0.0013199999999999878,1.07289,1.07289,1.0716
2024-11-07,08:34:06,1.0714,1.07143,1.07128,1.07143,3.0000000000196536e-05,1.07154,1.07155,1.0714
2024-11-07,08:43:46,1.07131,1.07155,1.07131,1.07154,0.00022999999999995246,1.07142,1.07167,1.07142
2024-11-07,08:54:26,1.0716,1.0721,1.07156,1.07168,7.999999999985796e-05,1.07178,1.07224,1.07168
2024-11-07,09:03:55,1.07183,1.07206,1.07168,1.07206,0.00022999999999995246,1.07195,1.07218,1.07179
2024-11-07,09:14:29,1.07202,1.07268,1.07202,1.07249,0.00046999999999997044,1.07215,1.07278,1.07215
2024-11-07,09:24:01,1.07261,1.07273,1.07258,1.07263,1.999999999990898e-05,1.07276,1.07284,1.07269
2024-11-07,09:33:34,1.07273,1.07295,1.07273,1.07293,0.00019999999999997797,1.07287,1.07308,1.07287
2024-11-07,09:44:19,1.07298,1.07334,1.07298,1.07333,0.00034999999999985043,1.07308,1.07348,1.07308
2024-11-07,09:54:00,1.07334,1.07343,1.07329,1.07343,9.000000000014552e-05,1.07346,1.07354,1.07339
2024-11-07,10:03:34,1.07346,1.07355,1.07344,1.07351,4.999999999988347e-05,1.07359,1.07369,1.07355
2024-11-07,10:14:12,1.07346,1.07346,1.07316,1.07345,-1.0000000000065512e-05,1.07358,1.07358,1.07328
2024-11-07,10:23:43,1.07344,1.07358,1.07343,1.07354,9.999999999998899e-05,1.07356,1.07369,1.07356
2024-11-07,10:34:15,1.07355,1.07375,1.07355,1.07369,0.000140000000000029,1.07368,1.07386,1.07368
2024-11-07,10:43:46,1.07368,1.07392,1.07368,1.07384,0.00015999999999993797,1.07379,1.07405,1.07379
2024-11-07,10:54:19,1.07389,1.07402,1.07387,1.07398,8.999999999992347e-05,1.07399,1.07416,1.07399
2024-11-07,11:03:46,1.07404,1.07405,1.07389,1.07389,-0.0001500000000000945,1.07414,1.07415,1.07399
2024-11-07,11:14:14,1.07378,1.07379,1.0734,1.07376,-1.999999999990898e-05,1.07388,1.07392,1.07354
2024-11-07,11:23:45,1.07368,1.07448,1.07368,1.07439,0.0007099999999999884,1.07382,1.07461,1.07382
2024-11-07,11:34:19,1.07446,1.07447,1.07388,1.07404,-0.0004199999999998649,1.07458,1.07458,1.07402
2024-11-07,11:43:48,1.074,1.074,1.07384,1.07385,-0.0001500000000000945,1.0741,1.0741,1.07394
2024-11-07,11:54:22,1.07379,1.07385,1.0737,1.07385,5.999999999994898e-05,1.07389,1.07395,1.07382
2024-11-07,12:03:53,1.07386,1.07389,1.07367,1.07382,-4.0000000000040004e-05,1.07396,1.07399,1.07379
2024-11-07,12:14:27,1.07378,1.07408,1.07378,1.07408,0.00029999999999996696,1.07393,1.07422,1.07393
2024-11-07,12:24:01,1.07408,1.07412,1.07394,1.07394,-0.000140000000000029,1.07419,1.07425,1.07407
2024-11-07,12:34:33,1.07392,1.07415,1.07374,1.0741,0.000180000000000069,1.07406,1.07425,1.07385
2024-11-07,12:44:16,1.07408,1.07419,1.07402,1.07415,7.00000000000145e-05,1.07422,1.07429,1.07412
2024-11-07,12:53:59,1.07409,1.0747,1.07409,1.07466,0.0005699999999999594,1.07422,1.07482,1.0742
2024-11-07,13:04:36,1.07455,1.07458,1.07419,1.07426,-0.00028999999999990145,1.07471,1.07472,1.07432
2024-11-07,13:14:04,1.07426,1.07433,1.07409,1.07416,-9.999999999998899e-05,1.07437,1.07446,1.07421
2024-11-07,13:24:34,1.07421,1.07432,1.07414,1.07426,4.999999999988347e-05,1.07432,1.07442,1.07424
2024-11-07,13:34:04,1.07425,1.07465,1.07425,1.07455,0.00029999999999996696,1.07437,1.07476,1.07437
2024-11-07,13:44:39,1.07461,1.07471,1.0744,1.07471,9.999999999998899e-05,1.07474,1.07484,1.07452
2024-11-07,13:54:08,1.07473,1.07485,1.07449,1.07464,-8.999999999992347e-05,1.07487,1.07498,1.0746
2024-11-07,14:24:27,1.07631,1.0767,1.07621,1.0767,0.00038999999999989043,1.07645,1.07684,1.07631
2024-11-07,14:34:26,1.07693,1.07693,1.07624,1.07627,-0.0006599999999998829,1.07705,1.07705,1.07638
2024-11-07,14:45:05,1.07615,1.07615,1.07563,1.07602,-0.00012999999999996348,1.07629,1.07629,1.07576
2024-11-07,14:54:30,1.07578,1.07578,1.07533,1.07541,-0.00036999999999998145,1.07591,1.07591,1.07547
2024-11-07,15:05:03,1.07531,1.07531,1.07491,1.07491,-0.00039999999999995595,1.07547,1.07547,1.07505
2024-11-07,15:14:33,1.07505,1.07588,1.07505,1.07587,0.0008200000000000429,1.07517,1.07603,1.07517
2024-11-07,15:24:11,1.07601,1.07697,1.07601,1.07697,0.0009600000000000719,1.07617,1.07711,1.07617
2024-11-07,15:34:48,1.07687,1.07699,1.07621,1.07621,-0.0006599999999998829,1.077,1.07711,1.07636
2024-11-07,15:44:08,1.07642,1.07642,1.0757,1.07595,-0.00046999999999997044,1.07656,1.07656,1.07586
2024-11-07,15:54:46,1.07592,1.07672,1.07581,1.07669,0.0007699999999999374,1.07605,1.07686,1.07594
2024-11-07,16:04:17,1.07682,1.07692,1.07639,1.07639,-0.0004300000000001525,1.07696,1.07704,1.07651
2024-11-07,16:14:59,1.07638,1.07654,1.07584,1.07584,-0.0005399999999999849,1.0765,1.07666,1.07598
2024-11-07,16:23:40,1.07567,1.07597,1.07562,1.07597,0.000300000000000189,1.07582,1.0761,1.07577
2024-11-08,10:42:39,1.07825,1.07851,1.07797,1.07804,-0.00020999999999982144,1.07835,1.07863,1.0781
2024-11-08,10:52:24,1.07804,1.07815,1.07798,1.07798,-6.000000000017103e-05,1.07814,1.07827,1.07808
2024-11-08,11:03:03,1.07789,1.07789,1.07765,1.07771,-0.000180000000000069,1.078,1.078,1.07777
2024-11-08,11:12:40,1.07768,1.07796,1.07762,1.07796,0.000280000000000058,1.07781,1.07809,1.07773
2024-11-08,11:19:08,1.07794,1.07833,1.07763,1.07819,0.0002500000000000835,1.07804,1.07843,1.07776
2024-11-08,11:52:17,1.07793,1.07819,1.07793,1.07819,0.00025999999999992696,1.07805,1.07834,1.07804
2024-11-08,12:02:58,1.07819,1.07829,1.07809,1.07822,2.999999999997449e-05,1.07829,1.07839,1.07819
2024-11-08,12:12:28,1.07822,1.07833,1.07821,1.07822,0.0,1.07837,1.07846,1.07833
2024-11-08,12:22:04,1.07817,1.07856,1.07817,1.07856,0.00038999999999989043,1.07829,1.0787,1.07829
2024-11-08,12:32:38,1.07845,1.07845,1.07833,1.07844,-9.999999999843467e-06,1.0786,1.0786,1.07844
2024-11-08,12:43:07,1.07844,1.07844,1.07826,1.07826,-0.000180000000000069,1.07854,1.07854,1.07838
2024-11-08,12:52:05,1.07813,1.07843,1.07812,1.07843,0.00029999999999996696,1.07825,1.07854,1.07825
2024-11-08,13:02:34,1.07839,1.07839,1.07799,1.07826,-0.00012999999999996348,1.07849,1.07849,1.07812
2024-11-08,13:13:03,1.07827,1.07827,1.07773,1.07781,-0.000460000000000127,1.07838,1.07841,1.07784
2024-11-08,13:22:33,1.07765,1.07766,1.0773,1.0774,-0.0002500000000000835,1.07778,1.07781,1.07742
2024-11-08,13:33:06,1.07752,1.07768,1.07751,1.07768,0.00015999999999993797,1.07767,1.07781,1.07763
2024-11-08,13:42:35,1.07762,1.07774,1.0774,1.07774,0.00011999999999989797,1.07774,1.07786,1.07752
2024-11-08,13:53:03,1.07778,1.07778,1.07736,1.07736,-0.0004199999999998649,1.0779,1.0779,1.07749
2024-11-08,14:02:27,1.07744,1.07795,1.07733,1.07795,0.0005100000000000104,1.07756,1.07808,1.07744
2024-11-08,14:12:58,1.07768,1.07816,1.07755,1.07816,0.00048000000000003595,1.07781,1.0783,1.07768
2024-11-08,14:22:30,1.07815,1.07815,1.07751,1.07788,-0.00026999999999999247,1.07828,1.07828,1.07764
2024-11-08,14:33:05,1.07776,1.07776,1.07753,1.07765,-0.0001100000000000545,1.07791,1.07791,1.07763
2024-11-08,14:42:38,1.07756,1.07805,1.07756,1.07803,0.00046999999999997044,1.0777,1.07818,1.0777
2024-11-08,14:53:09,1.07805,1.07818,1.07787,1.07787,-0.00017999999999984695,1.07816,1.0783,1.07801
2024-11-08,15:02:24,1.07787,1.07803,1.07757,1.07776,-0.0001100000000000545,1.07801,1.07815,1.0777
2024-11-08,15:13:06,1.07694,1.07694,1.07618,1.07621,-0.0007299999999998974,1.07711,1.07711,1.07635
2024-11-08,15:22:42,1.07658,1.07727,1.07652,1.0771,0.0005199999999998539,1.07674,1.0774,1.07666
2024-11-08,15:32:13,1.07687,1.07809,1.07687,1.07785,0.0009799999999999809,1.07701,1.07823,1.07701
2024-11-08,15:42:46,1.07785,1.07815,1.07753,1.07758,-0.00026999999999999247,1.07801,1.07828,1.07768
2024-11-08,15:52:15,1.07751,1.07807,1.07751,1.07807,0.000560000000000116,1.07764,1.07823,1.07764
2024-11-08,16:03:05,1.07743,1.07809,1.07743,1.07809,0.0006599999999998829,1.07758,1.07821,1.07758
2024-11-08,16:12:43,1.07822,1.07866,1.07822,1.07852,0.00029999999999996696,1.07837,1.07878,1.07837
2024-11-08,16:23:14,1.07853,1.07883,1.07831,1.07831,-0.00021999999999988695,1.07868,1.07897,1.07845
2024-11-08,16:32:49,1.07823,1.07835,1.07772,1.07835,0.00011999999999989797,1.07834,1.07847,1.07783
2024-11-08,16:42:19,1.07836,1.07843,1.07805,1.07833,-2.999999999997449e-05,1.07851,1.07857,1.07815
2024-11-08,16:53:03,1.07838,1.07838,1.0774,1.0774,-0.0009799999999999809,1.07855,1.07855,1.07755
2024-11-08,17:02:35,1.0772,1.07777,1.0772,1.0776,0.00039999999999995595,1.07736,1.0779,1.07736
2024-11-08,17:13:03,1.0776,1.0779,1.07697,1.07729,-0.00030999999999981043,1.07773,1.07801,1.07709
2024-11-08,17:22:25,1.07744,1.07776,1.07737,1.07739,-4.999999999988347e-05,1.07756,1.07787,1.0775
2024-11-08,17:33:00,1.07738,1.07758,1.07731,1.07731,-7.00000000000145e-05,1.0775,1.07771,1.07745
2024-11-08,17:42:23,1.07707,1.07707,1.07673,1.07699,-8.000000000008001e-05,1.07721,1.07721,1.07684
2024-11-08,17:52:59,1.07672,1.07743,1.07672,1.07743,0.0007100000000002105,1.07684,1.07756,1.07684
2024-11-08,18:02:27,1.07747,1.07809,1.07744,1.07809,0.0006200000000000649,1.0776,1.07822,1.07757
2024-11-08,18:12:54,1.07806,1.07855,1.07802,1.07855,0.0004899999999998794,1.07817,1.07866,1.07817
2024-11-08,18:22:18,1.07847,1.07924,1.07847,1.07919,0.0007200000000000539,1.07861,1.07936,1.0786
2024-11-08,18:32:41,1.07939,1.0795,1.07918,1.07918,-0.00021000000000004349,1.07951,1.07961,1.07931
